"test" "R0" "eta" "p" "q" "alpha" "stiTotalNumCases" "stiTotNumSTIcases" "stiNoMoreEICs" "stiDayLastCase" "stiEpidemicPeakNew" "stiDayEpidemicPeakNew"
"178" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"179" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1781" "2" "884" "431" "15" "197"
"180" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "129" "1" "507" "228" "4" "116"
"181" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "58" "1" "1" "1"
"182" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "14419" "16" "956" "582" "114" "200"
"183" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"184" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "6764" "9" "1077" "582" "46" "163"
"185" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4048" "5" "975" "551" "37" "180"
"186" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "9678" "10" "981" "547" "78" "186"
"187" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "17127" "17" "1138" "598" "126" "192"
"188" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "160" "1" "1" "1"
"189" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "23588" "34" "1160" "758" "167" "201"
"190" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"191" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"192" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "55524" "73" "1117" "782" "369" "186"
"193" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "82" "1" "1" "1"
"194" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"195" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3682" "3" "985" "635" "34" "193"
"196" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3107" "6" "910" "569" "27" "204"
"197" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "109" "1" "1" "1"
"198" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "19061" "22" "1157" "689" "130" "162"
"199" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3573" "5" "925" "580" "32" "152"
"200" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"201" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "20" "2" "1" "1"
"202" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "60" "1" "1" "1"
"203" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"204" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "82" "80" "1" "1"
"205" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "3" "2" "1" "1"
"206" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "24933" "30" "1023" "647" "169" "196"
"207" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "13021" "17" "988" "582" "93" "166"
"208" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "26610" "40" "1129" "755" "175" "178"
"209" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "42971" "57" "1077" "648" "296" "168"
"210" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "33737" "49" "1026" "606" "218" "178"
"211" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "26" "1" "1" "1"
"212" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "17617" "14" "993" "874" "117" "193"
"213" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "117" "1" "1" "1"
"214" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "62" "1" "1" "1"
"215" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "5" "1" "1" "1"
"216" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"217" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1514" "4" "764" "426" "18" "175"
"218" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "80" "1" "1" "1"
"219" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "11419" "16" "976" "643" "91" "206"
"220" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10633" "8" "1300" "667" "89" "201"
"221" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"222" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "30413" "40" "983" "766" "205" "202"
"223" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"224" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "57522" "72" "1069" "798" "370" "184"
"225" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "13227" "13" "991" "582" "100" "173"
"226" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"227" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1669" "2" "831" "469" "19" "193"
"228" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "14" "1" "1" "1"
"229" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4" "0" "25" "8" "1" "1"
"230" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"231" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"232" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "35008" "45" "1070" "761" "236" "197"
"233" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "44564" "47" "1166" "727" "306" "171"
"234" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"235" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "61" "4" "1" "1"
"236" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "101610" "138" "1136" "781" "668" "185"
"237" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "24" "1" "1" "1"
"238" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4801" "7" "1014" "792" "38" "189"
"239" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "14162" "15" "949" "580" "104" "185"
"240" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "52" "20" "1" "1"
"241" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "7445" "9" "905" "510" "64" "173"
"242" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "38031" "53" "1134" "808" "265" "173"
"243" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "6" "1" "1" "1"
"244" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "120" "4" "1" "1"
"245" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10509" "15" "1013" "727" "72" "177"
"246" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "91" "3" "1" "1"
"247" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"248" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "7564" "14" "899" "625" "55" "224"
"249" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"250" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3569" "4" "788" "471" "34" "206"
"251" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1420" "1" "957" "405" "14" "146"
"252" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3431" "4" "853" "655" "34" "176"
"253" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4005" "5" "962" "443" "34" "202"
"254" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "16613" "20" "901" "595" "121" "197"
"255" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"256" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3852" "8" "763" "556" "32" "203"
"257" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "14113" "20" "979" "632" "107" "182"
"258" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "6" "0" "61" "60" "1" "1"
"259" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "168" "1" "1" "1"
"260" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"261" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "11603" "13" "934" "522" "89" "189"
"262" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "17" "13" "1" "1"
"263" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "98" "1" "1" "1"
"264" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "4" "3" "1" "1"
"265" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"266" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "176" "1" "1" "1"
"267" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2143" "2" "951" "505" "19" "217"
"268" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "25098" "37" "989" "677" "165" "207"
"269" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"270" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "28214" "41" "1116" "757" "191" "185"
"271" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "8062" "11" "919" "567" "62" "163"
"272" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "4" "1" "1" "1"
"273" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "14317" "22" "950" "587" "96" "165"
"274" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "888" "0" "817" "403" "12" "179"
"275" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "24490" "22" "1050" "583" "172" "173"
"276" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1806" "1" "746" "426" "22" "168"
"277" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"278" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2385" "1" "852" "468" "20" "183"
"279" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "31735" "47" "1141" "565" "217" "177"
"280" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"281" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "10555" "10" "1160" "620" "88" "175"
"282" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "564" "1" "663" "370" "8" "255"
"283" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"284" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4571" "12" "1000" "548" "39" "203"
"285" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"286" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4605" "3" "1103" "626" "35" "188"
"287" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "23777" "36" "1090" "572" "165" "185"
"288" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "24562" "28" "1067" "613" "172" "176"
"289" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "36788" "44" "991" "684" "254" "180"
"290" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "28" "25" "1" "1"
"291" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5" "0" "131" "56" "1" "1"
"292" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "15364" "12" "990" "511" "113" "209"
"293" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"294" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "12200" "11" "988" "587" "92" "181"
"295" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "89900" "118" "1434" "751" "571" "186"
"296" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "27355" "32" "1169" "646" "199" "166"
"297" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "45567" "62" "1090" "823" "301" "172"
"298" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4940" "8" "859" "564" "46" "167"
"299" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "30" "1" "1" "1"
"300" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4" "0" "120" "27" "1" "1"
"301" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"302" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"303" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "12571" "16" "1000" "513" "93" "171"
"304" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4546" "7" "896" "545" "37" "174"
"305" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4801" "5" "910" "589" "40" "187"
"306" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "48104" "62" "1320" "853" "317" "184"
"307" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "35530" "40" "1045" "650" "237" "181"
"308" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "18513" "22" "1066" "539" "126" "171"
"309" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "80" "15" "1" "1"
"310" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"311" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "21750" "25" "1001" "603" "153" "201"
"312" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "20299" "33" "1244" "662" "134" "157"
"313" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "82725" "115" "1122" "671" "538" "194"
"314" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "65984" "96" "1138" "729" "431" "194"
"315" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "19184" "28" "1159" "619" "122" "190"
"316" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "4638" "4" "889" "547" "39" "182"
"317" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "35" "1" "1" "1"
"318" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "11079" "13" "1102" "579" "78" "166"
"319" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "829" "1" "676" "389" "11" "187"
"320" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "15037" "23" "897" "664" "111" "167"
"321" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "12773" "20" "1012" "527" "94" "216"
"322" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "16881" "29" "1109" "519" "126" "192"
"323" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "6755" "15" "961" "611" "51" "177"
"324" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "23976" "32" "922" "534" "154" "181"
"325" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"326" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "120" "3" "1" "1"
"327" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "17138" "21" "1168" "693" "122" "181"
"328" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "7911" "5" "1046" "512" "63" "186"
"329" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "35504" "61" "958" "657" "244" "206"
"330" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "8" "0" "70" "52" "1" "1"
"331" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3323" "5" "807" "506" "28" "132"
"332" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"333" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "2" "1" "1" "1"
"334" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "26629" "26" "964" "600" "195" "188"
"335" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1760" "1" "832" "757" "21" "168"
"336" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "42370" "65" "1163" "581" "281" "197"
"337" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "23401" "24" "1080" "537" "172" "188"
"338" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"339" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "44271" "57" "1038" "682" "282" "167"
"340" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"341" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "5" "0" "260" "57" "1" "1"
"342" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"343" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"344" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "85" "1" "1" "1"
"345" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"346" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "3" "1" "1" "1"
"347" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "6" "1" "1" "1"
"348" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "3" "0" "34" "9" "1" "1"
"349" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "65" "7" "1" "1"
"350" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "46" "34" "1" "1"
"351" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "171" "1" "1" "1"
"352" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "67994" "93" "1104" "703" "440" "189"
"353" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "1" "1" "1" "1"
"354" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "2" "0" "1" "1" "1" "1"
"355" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "29649" "28" "1270" "589" "217" "178"
"356" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "1" "0" "2" "1" "1" "1"
"357" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "19737" "18" "1027" "566" "134" "203"
"358" "3 month conv period, eta = 0.0005" "2.133485" "5e-04" "0.346494" "0.271890410958904" "0.0114481969089868" "176" "0" "680" "277" "5" "158"
